ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
3852,Sunrisers Hyderabad,Karn Sharma,c Jadeja b Bravo,,1,,,,,,4,2,1,0,200,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/sunrisers-hyderabad-vs-chennai-super-kings-34th-match-829773/full-scorecard
3853,Mumbai Indians,Lendl Simmons,c Patel b Anureet Singh,,1,,,,,,71,56,9,1,126.78,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-mumbai-indians-35th-match-829775/full-scorecard
3854,Mumbai Indians,Parthiv Patel,c Vijay b Karanveer Singh,,1,,,,,,59,36,5,3,163.88,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-mumbai-indians-35th-match-829775/full-scorecard
3855,Mumbai Indians,Rohit Sharma,c Anureet Singh b Johnson,,1,,,,,,26,20,2,0,130,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-mumbai-indians-35th-match-829775/full-scorecard
3856,Mumbai Indians,Kieron Pollard,not out,,,,,,,1,7,7,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-mumbai-indians-35th-match-829775/full-scorecard
3857,Mumbai Indians,Ambati Rayudu,not out,,,,,,,1,4,1,1,0,400,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kings-xi-punjab-vs-mumbai-indians-35th-match-829775/full-scorecard
3858,Rajasthan Royals,Ajinkya Rahane,not out,,,,,,,1,91,54,9,3,168.51,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-delhi-daredevils-36th-match-829777/full-scorecard
3859,Rajasthan Royals,Shane Watson,c  Jadhav b Mathews,,1,,,,,,21,24,4,0,87.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-delhi-daredevils-36th-match-829777/full-scorecard
3860,Rajasthan Royals,Karun Nair,c Mishra b Coulter-Nile,,1,,,,,,61,38,6,2,160.52,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-delhi-daredevils-36th-match-829777/full-scorecard
3861,Rajasthan Royals,James Faulkner,not out,,,,,,,1,8,4,1,0,200,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-delhi-daredevils-36th-match-829777/full-scorecard
3862,Chennai Super Kings,Dwayne Smith,b Starc,,,1,,,,,0,6,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
3863,Chennai Super Kings,Brendon McCullum,c Iqbal Abdulla b Wiese,,1,,,,,,20,15,4,0,133.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
3864,Chennai Super Kings,Suresh Raina,lbw b Patel,,,,1,,,,52,46,5,1,113.04,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
3865,Chennai Super Kings,Faf du Plessis,b Patel,,,1,,,,,24,20,0,1,120,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
5195,Chennai Super Kings,MS Dhoni ,c Lewis b McClenaghan,,1,,,,,,26,21,3,1,123.8,2018,https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-mumbai-indians-27th-match-1136587/full-scorecard
3867,Chennai Super Kings,Ravindra Jadeja,c Kohli b Chahal,,1,,,,,,3,4,0,0,75,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
3868,Chennai Super Kings,Pawan Negi,b Starc,,,1,,,,,13,7,1,1,185.71,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
3869,Chennai Super Kings,Dwayne Bravo,c Wiese b Starc,,1,,,,,,2,3,0,0,66.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
3870,Chennai Super Kings,Mohit Sharma,run out ( Karthik),,,,,1,,,0,0,0,0,,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
3871,Chennai Super Kings,Ashish Nehra,not out,,,,,,,1,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-royal-challengers-bangalore-37th-match-829779/full-scorecard
3872,Kolkata Knight Riders,Robin Uthappa,c Warner b Sharma,,1,,,,,,30,27,3,0,111.11,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3873,Kolkata Knight Riders,Gautam Gambhir,c Morgan b Sharma,,1,,,,,,31,23,5,0,134.78,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3874,Kolkata Knight Riders,Manish Pandey,run out (Bipul Sharma/ Ojha),,,,,1,,,33,26,1,2,126.92,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3875,Kolkata Knight Riders,Andre Russell,c Morgan b Bipul Sharma,,1,,,,,,1,3,0,0,33.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3876,Kolkata Knight Riders,Ryan ten Doeschate,lbw b Henriques,,,,1,,,,8,7,0,0,114.28,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3877,Kolkata Knight Riders,Yusuf Pathan,not out,,,,,,,1,30,19,4,0,157.89,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3878,Kolkata Knight Riders,Johan Botha,b B Kumar,,,1,,,,,12,6,1,1,200,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3879,Kolkata Knight Riders,Suryakumar Yadav,c Henriques b B Kumar,,1,,,,,,6,3,1,0,200,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3880,Kolkata Knight Riders,Piyush Chawla,not out,,,,,,,1,9,6,1,0,150,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-sunrisers-hyderabad-38th-match-829781/full-scorecard
3881,Delhi Daredevils,Mayank Agarwal,c  Patel b Malinga,,1,,,,,,0,1,0,0,0,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-delhi-daredevils-39th-match-829783/full-scorecard
3882,Delhi Daredevils,Shreyas Iyer,c Vinay Kumar b Harbhajan Singh,,1,,,,,,19,18,3,0,105.55,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-delhi-daredevils-39th-match-829783/full-scorecard
3883,Delhi Daredevils,Jean-Paul Duminy,c & b Suchith,1,,,,,,,28,19,3,2,147.36,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-delhi-daredevils-39th-match-829783/full-scorecard
5218,Chennai Super Kings,MS Dhoni ,not out,,,,,,,1,51,22,2,5,231.81,2018,https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-delhi-daredevils-30th-match-1136590/full-scorecard
3885,Delhi Daredevils,Yuvraj Singh,c Simmons b Malinga,,1,,,,,,57,44,7,2,129.54,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-delhi-daredevils-39th-match-829783/full-scorecard
3886,Delhi Daredevils,Angelo Mathews,c Suchith b Pandya,,1,,,,,,12,10,0,1,120,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-delhi-daredevils-39th-match-829783/full-scorecard
3887,Delhi Daredevils,Saurabh Tiwary,not out,,,,,,,1,13,11,2,0,118.18,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-delhi-daredevils-39th-match-829783/full-scorecard
3888,Delhi Daredevils,Nathan Coulter-Nile,not out,,,,,,,1,3,2,0,0,150,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-delhi-daredevils-39th-match-829783/full-scorecard
3889,Royal Challengers Bangalore,Chris Gayle,c & b Patel,1,,,,,,,117,57,7,12,205.26,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kings-xi-punjab-40th-match-829785/full-scorecard
3890,Royal Challengers Bangalore,Virat Kohli,b Sandeep Sharma,,,1,,,,,32,30,3,1,106.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kings-xi-punjab-40th-match-829785/full-scorecard
3891,Royal Challengers Bangalore,AB de Villiers  ,not out,,,,,,,1,47,24,3,4,195.83,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kings-xi-punjab-40th-match-829785/full-scorecard
3892,Royal Challengers Bangalore,Dinesh Karthik,b Sandeep Sharma,,,1,,,,,8,3,0,1,266.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kings-xi-punjab-40th-match-829785/full-scorecard
3893,Royal Challengers Bangalore,Sarfaraz Khan,not out,,,,,,,1,11,7,1,0,157.14,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/royal-challengers-bangalore-vs-kings-xi-punjab-40th-match-829785/full-scorecard
3894,Sunrisers Hyderabad,Shikhar Dhawan,b Faulkner,,,1,,,,,54,35,6,2,154.28,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-sunrisers-hyderabad-41st-match-829787/full-scorecard
3895,Sunrisers Hyderabad,David Warner,c  Samson b Watson,,1,,,,,,24,18,5,0,133.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-sunrisers-hyderabad-41st-match-829787/full-scorecard
3896,Sunrisers Hyderabad,Moises Henriques,b Tambe,,,1,,,,,20,21,3,0,95.23,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-sunrisers-hyderabad-41st-match-829787/full-scorecard
3897,Sunrisers Hyderabad,Eoin Morgan,c Smith b Watson,,1,,,,,,63,28,4,5,225,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-sunrisers-hyderabad-41st-match-829787/full-scorecard
3898,Sunrisers Hyderabad,Ravi Bopara,not out,,,,,,,1,17,12,2,0,141.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-sunrisers-hyderabad-41st-match-829787/full-scorecard
3899,Sunrisers Hyderabad,Naman Ojha,not out,,,,,,,1,8,6,1,0,133.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/rajasthan-royals-vs-sunrisers-hyderabad-41st-match-829787/full-scorecard
3900,Kolkata Knight Riders,Robin Uthappa,lbw b Mishra,,,,1,,,,32,31,4,1,103.22,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761/full-scorecard
3901,Kolkata Knight Riders,Gautam Gambhir,c  Jadhav b Khan,,1,,,,,,12,10,2,0,120,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761/full-scorecard
3902,Kolkata Knight Riders,Manish Pandey,b Yuvraj Singh,,,1,,,,,22,19,1,1,115.78,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761/full-scorecard
3903,Kolkata Knight Riders,Piyush Chawla,c SS Tiwary b Morkel,,1,,,,,,22,19,1,1,115.78,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761/full-scorecard
3904,Kolkata Knight Riders,Yusuf Pathan,c SS Tiwary b Imran Tahir,,1,,,,,,42,24,3,3,175,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761/full-scorecard
3905,Kolkata Knight Riders,Andre Russell,c Mathews b Imran Tahir,,1,,,,,,5,5,1,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761/full-scorecard
3906,Kolkata Knight Riders,Suryakumar Yadav,not out,,,,,,,1,7,7,0,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761/full-scorecard
3907,Kolkata Knight Riders,Johan Botha,run out (Duminy/ Jadhav),,,,,1,,,17,5,4,0,340,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-delhi-daredevils-42nd-match-829761/full-scorecard
3908,Chennai Super Kings,Dwayne Smith,c Pandya b Harbhajan Singh,,1,,,,,,27,34,4,0,79.41,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-mumbai-indians-43rd-match-829789/full-scorecard
3909,Chennai Super Kings,Brendon McCullum,c Pandya b Vinay Kumar,,1,,,,,,23,11,3,1,209.09,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-mumbai-indians-43rd-match-829789/full-scorecard
3910,Chennai Super Kings,Suresh Raina,c Pandya b Suchith,,1,,,,,,10,10,1,0,100,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-mumbai-indians-43rd-match-829789/full-scorecard
3911,Chennai Super Kings,Faf du Plessis,c Simmons b McClenaghan,,1,,,,,,17,16,0,1,106.25,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-mumbai-indians-43rd-match-829789/full-scorecard
5240,Chennai Super Kings,MS Dhoni ,not out,,,,,,,1,43,25,1,4,172,2018,https://www.espncricinfo.com/series/ipl-2018-1131611/kolkata-knight-riders-vs-chennai-super-kings-33rd-match-1136593/full-scorecard
3913,Chennai Super Kings,Pawan Negi,run out ( Patel),,,,,1,,,36,17,4,1,211.76,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-mumbai-indians-43rd-match-829789/full-scorecard
5322,Chennai Super Kings,MS Dhoni ,not out,,,,,,,1,33,23,1,1,143.47,2018,https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-chennai-super-kings-43rd-match-1136603/full-scorecard
3915,Kings XI Punjab,Manan Vohra,c & b Narine,1,,,,,,,39,34,1,3,114.7,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-kings-xi-punjab-44th-match-829791/full-scorecard
3916,Kings XI Punjab,Wriddhiman Saha,b Narine,,,1,,,,,33,25,0,2,132,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-kings-xi-punjab-44th-match-829791/full-scorecard
3917,Kings XI Punjab,Glenn Maxwell,c Botha b Narine,,1,,,,,,43,22,4,3,195.45,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-kings-xi-punjab-44th-match-829791/full-scorecard
3918,Kings XI Punjab,David Miller,not out,,,,,,,1,27,11,2,2,245.45,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-kings-xi-punjab-44th-match-829791/full-scorecard
3919,Kings XI Punjab,Gurkeerat Singh Mann,c & b Russell,1,,,,,,,4,7,0,0,57.14,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-kings-xi-punjab-44th-match-829791/full-scorecard
3920,Kings XI Punjab,George Bailey,not out,,,,,,,1,0,0,0,0,,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/kolkata-knight-riders-vs-kings-xi-punjab-44th-match-829791/full-scorecard
3921,Sunrisers Hyderabad,Shikhar Dhawan,c Morkel b Khan,,1,,,,,,13,10,2,0,130,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-sunrisers-hyderabad-45th-match-829793/full-scorecard
3922,Sunrisers Hyderabad,David Warner,c Tiwary b Coulter-Nile,,1,,,,,,17,15,1,1,113.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-sunrisers-hyderabad-45th-match-829793/full-scorecard
3923,Sunrisers Hyderabad,Moises Henriques,not out,,,,,,,1,74,46,1,5,160.86,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-sunrisers-hyderabad-45th-match-829793/full-scorecard
3924,Sunrisers Hyderabad,Eoin Morgan,c Coulter-Nile b Yadav,,1,,,,,,22,25,2,0,88,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-sunrisers-hyderabad-45th-match-829793/full-scorecard
3925,Sunrisers Hyderabad,Karn Sharma,c Yadav b Coulter-Nile,,1,,,,,,16,13,2,0,123.07,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-sunrisers-hyderabad-45th-match-829793/full-scorecard
3926,Sunrisers Hyderabad,Ravi Bopara,not out,,,,,,,1,17,11,1,0,154.54,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/delhi-daredevils-vs-sunrisers-hyderabad-45th-match-829793/full-scorecard
3927,Royal Challengers Bangalore,Chris Gayle,c Simmons b Malinga,,1,,,,,,13,12,1,1,108.33,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-royal-challengers-bangalore-46th-match-829795/full-scorecard
3928,Royal Challengers Bangalore,Virat Kohli,not out,,,,,,,1,82,50,6,4,164,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-royal-challengers-bangalore-46th-match-829795/full-scorecard
3929,Royal Challengers Bangalore,AB de Villiers  ,not out,,,,,,,1,133,59,19,4,225.42,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/mumbai-indians-vs-royal-challengers-bangalore-46th-match-829795/full-scorecard
3930,Chennai Super Kings,Dwayne Smith,c Faulkner b Ankit Sharma,,1,,,,,,6,10,1,0,60,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-rajasthan-royals-47th-match-829797/full-scorecard
3931,Chennai Super Kings,Brendon McCullum,c Ankit Sharma b Morris,,1,,,,,,81,61,7,4,132.78,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-rajasthan-royals-47th-match-829797/full-scorecard
3932,Chennai Super Kings,Suresh Raina,c Faulkner b Morris,,1,,,,,,3,6,0,0,50,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-rajasthan-royals-47th-match-829797/full-scorecard
3933,Chennai Super Kings,Faf du Plessis,run out (Watson),,,,,1,,,29,25,3,0,116,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-rajasthan-royals-47th-match-829797/full-scorecard
3934,Chennai Super Kings,Pawan Negi,c Smith b Morris,,1,,,,,,2,3,0,0,66.66,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-rajasthan-royals-47th-match-829797/full-scorecard
5550,Chennai Super Kings,MS Dhoni ,not out,,,,,,,1,75,46,4,4,163.04,2019,https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-rajasthan-royals-12th-match-1175367/full-scorecard
3936,Chennai Super Kings,Dwayne Bravo,not out,,,,,,,1,15,8,2,0,187.5,2015,https://www.espncricinfo.com/series/pepsi-indian-premier-league-2015-791129/chennai-super-kings-vs-rajasthan-royals-47th-match-829797/full-scorecard
