Scoreboard_ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
1780,Royal Challengers Bangalore,Saurabh Tiwary,not out,,,,,,,1,13,26,1,0,50,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard
1781,Mumbai Indians,Tirumalasetti Suman,c Pathan b Iqbal Abdulla,,1,,,,,,4,4,1,0,100,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1782,Mumbai Indians,Sachin Tendulkar,c Gambhir b Bhatia,,1,,,,,,38,27,6,0,140.74,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1783,Mumbai Indians,Harbhajan Singh,c Tiwary b Bhatia,,1,,,,,,30,29,5,0,103.44,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1784,Mumbai Indians,Rohit Sharma,c  Goswami b Bhatia,,1,,,,,,10,9,1,0,111.11,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1785,Mumbai Indians,Kieron Pollard,b Balaji,,,1,,,,,18,22,2,0,81.81,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1786,Mumbai Indians,James Franklin,not out,,,,,,,1,45,23,5,1,195.65,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1787,Mumbai Indians,Ambati Rayudu,not out,,,,,,,1,17,6,0,2,283.33,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1788,Chennai Super Kings,Michael Hussey,lbw b Khan,,,,1,,,,0,4,0,0,0,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1789,Chennai Super Kings,Murali Vijay,lbw b Aravind,,,,1,,,,5,5,1,0,100,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1790,Chennai Super Kings,Suresh Raina,not out,,,,,,,1,73,50,4,6,146,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1791,Chennai Super Kings,S Badrinath,c Aravind b Mithun,,1,,,,,,34,32,5,0,106.25,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1792,Chennai Super Kings,MS Dhoni ,c Mithun b Khan,,1,,,,,,29,19,3,1,152.63,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1793,Chennai Super Kings,Albie Morkel,not out,,,,,,,1,28,10,1,3,280,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1794,Mumbai Indians,Aiden Blizzard,c Iqbal Abdulla b Lee,,1,,,,,,51,30,7,2,170,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1795,Mumbai Indians,Sachin Tendulkar,c Tiwary b Kallis,,1,,,,,,36,28,6,0,128.57,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1796,Mumbai Indians,Rohit Sharma,run out (Gambhir),,,,,1,,,0,0,0,0,,2011,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
